bioguide,caucus,chamber,class,contact_form,district,end,fax,last,name,office,party,party_affiliations,phone,relation,rss_url,start,state,state_rank,title,type,url
R000584,,,2.0,http://www.risch.senate.gov/public/index.cfm?p=Email,,2021-01-03,202-224-2573,,,483 Russell Senate Office Building,Republican,,202-224-2752,,,2015-01-06,ID,junior,,sen,http://www.risch.senate.gov
R000307,,,,,1.0,1983-01-03,,,,,Republican,,,,,1981-01-05,KS,,,rep,
R000307,,,,,1.0,1985-01-03,,,,,Republican,,,,,1983-01-03,KS,,,rep,
R000307,,,,,1.0,1987-01-03,,,,,Republican,,,,,1985-01-03,KS,,,rep,
R000307,,,,,1.0,1989-01-03,,,,,Republican,,,,,1987-01-06,KS,,,rep,
R000307,,,,,1.0,1991-01-03,,,,,Republican,,,,,1989-01-03,KS,,,rep,
R000307,,,,,1.0,1993-01-03,,,,,Republican,,,,,1991-01-03,KS,,,rep,
R000307,,,,,1.0,1995-01-03,,,,,Republican,,,,,1993-01-05,KS,,,rep,
R000307,,,,,1.0,1997-01-03,,,,,Republican,,,,,1995-01-04,KS,,,rep,
R000307,,,2.0,,,2003-01-03,,,,,Republican,,,,,1997-01-07,KS,,,sen,
R000307,,,2.0,,,2009-01-03,,,,,Republican,,,,,2003-01-07,KS,,,sen,http://roberts.senate.gov/
R000307,,,2.0,http://www.roberts.senate.gov/public/index.cfm?p=EmailPat,,2015-01-03,202-224-3514,,,109 Hart Senate Office Building,Republican,,202-224-4774,,http://www.roberts.senate.gov/public/?a=rss.feed,2009-01-06,KS,senior,,sen,http://www.roberts.senate.gov
R000307,,,2.0,http://www.roberts.senate.gov/public/index.cfm?p=EmailPat,,2021-01-03,202-224-3514,,,109 Hart Senate Office Building,Republican,,202-224-4774,,http://www.roberts.senate.gov/public/?a=rss.feed,2015-01-06,KS,senior,,sen,http://www.roberts.senate.gov
S001141,,,2.0,,,2003-01-03,,,,,Republican,,,,,1997-01-07,AL,,,sen,
S001141,,,2.0,,,2009-01-03,,,,,Republican,,,,,2003-01-07,AL,,,sen,http://sessions.senate.gov/
S001141,,,2.0,http://www.sessions.senate.gov/public/index.cfm/contact-jeff,,2015-01-03,202-224-3149,,,326 Russell Senate Office Building,Republican,,202-224-4124,,http://www.sessions.senate.gov/public/index.cfm?fuseaction=rss.feed,2009-01-06,AL,junior,,sen,http://www.sessions.senate.gov
S001141,,,2.0,http://www.sessions.senate.gov/public/index.cfm/contact-jeff,,2021-01-03,202-224-3149,,,326 Russell Senate Office Building,Republican,,202-224-4124,,http://www.sessions.senate.gov/public/index.cfm?fuseaction=rss.feed,2015-01-06,AL,junior,,sen,http://www.sessions.senate.gov/public
S001181,,,2.0,http://www.shaheen.senate.gov/contact/,,2015-01-03,202-228-3194,,,520 Hart Senate Office Building,Democrat,,202-224-2841,,http://www.shaheen.senate.gov/rss/,2009-01-06,NH,senior,,sen,http://www.shaheen.senate.gov
S001181,,,2.0,http://www.shaheen.senate.gov/contact/,,2021-01-03,202-228-3194,,,506 Hart Senate Office Building,Democrat,,202-224-2841,,http://www.shaheen.senate.gov/rss/,2015-01-06,NH,senior,,sen,https://www.shaheen.senate.gov
U000039,,,,,3.0,2001-01-03,,,,,Democrat,,,,,1999-01-06,NM,,,rep,
U000039,,,,,3.0,2003-01-03,,,,,Democrat,,,,,2001-01-03,NM,,,rep,
U000039,,,,,3.0,2005-01-03,,,,,Democrat,,,,,2003-01-07,NM,,,rep,http://www.house.gov/tomudall
U000039,,,,,3.0,2007-01-03,,,,,Democrat,,,,,2005-01-04,NM,,,rep,http://www.house.gov/tomudall
U000039,,,,,3.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,NM,,,rep,http://tomudall.house.gov
U000039,,,2.0,http://www.tomudall.senate.gov/?p=contact,,2015-01-03,,,,110 Hart Senate Office Building,Democrat,,202-224-6621,,http://tomudall.senate.gov/rss/?p=blog,2009-01-06,NM,senior,,sen,http://www.tomudall.senate.gov
U000039,,,2.0,http://www.tomudall.senate.gov/?p=contact,,2021-01-03,,,,531 Hart Senate Office Building,Democrat,,202-224-6621,,http://tomudall.senate.gov/rss/?p=blog,2015-01-06,NM,senior,,sen,http://www.tomudall.senate.gov
U000039,,,,,,,,,Stewart Lee Udall,,,,,son,,,,,,,
U000039,,,,,,,,,Morris K. Udall,,,,,nephew,,,,,,,
U000039,,,,,,,,,Mark Udall,,,,,cousin,,,,,,,
U000039,,,,,,,,,Gordon H. Smith,,,,,cousin,,,,,,,
W000805,,,2.0,"http://www.warner.senate.gov/public//index.cfm?p=ContactPage#form_f9db6196-2dc7-4cda-8add-f8435a71318a",,2015-01-03,202-224-6295,,,475 Russell Senate Office Building,Democrat,,202-224-2023,,http://www.warner.senate.gov/public/?a=rss.feed,2009-01-06,VA,senior,,sen,http://www.warner.senate.gov
W000805,,,2.0,"http://www.warner.senate.gov/public//index.cfm?p=ContactPage#form_f9db6196-2dc7-4cda-8add-f8435a71318a",,2021-01-03,202-224-6295,,,475 Russell Senate Office Building,Democrat,,202-224-2023,,http://www.warner.senate.gov/public/?a=rss.feed,2015-01-06,VA,senior,,sen,http://www.warner.senate.gov
G000555,,,,,20.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,NY,,,rep,http://gillibrand.house.gov
G000555,,,,,20.0,2009-01-26,,,,,Democrat,,,,,2009-01-06,NY,,,rep,http://gillibrand.house.gov
G000555,,,1.0,http://www.gillibrand.senate.gov/contact/,,2013-01-03,202-225-1168,,,478 Russell Senate Office Building,Democrat,,202-224-4451,,,2009-01-27,NY,,,sen,http://gillibrand.senate.gov
G000555,,,1.0,http://www.gillibrand.senate.gov/contact/,,2019-01-03,202-225-1168,,,478 Russell Senate Office Building,Democrat,,202-224-4451,,http://www.gillibrand.senate.gov/rss/,2013-01-03,NY,junior,,sen,https://www.gillibrand.senate.gov
F000457,,,2.0,http://www.franken.senate.gov/?p=email_al,,2015-01-03,202-224-0044,,,309 Hart Senate Office Building,Democrat,,202-224-5641,,http://franken.senate.gov/rss/?p=hot_topic,2009-07-07,MN,junior,,sen,http://www.franken.senate.gov
F000457,,,2.0,http://www.franken.senate.gov/?p=email_al,,2021-01-03,,,,309 Hart Senate Office Building,Democrat,,202-224-5641,,http://franken.senate.gov/rss/?p=hot_topic,2015-01-06,MN,junior,,sen,https://www.franken.senate.gov
C001088,,,2.0,http://www.coons.senate.gov/contact/,,2015-01-03,,,,127a Russell Senate Office Building,Democrat,,202-224-5042,,http://www.coons.senate.gov/rss/feeds/?type=all,2010-11-15,DE,junior,,sen,http://www.coons.senate.gov
C001088,,,2.0,http://www.coons.senate.gov/contact/,,2021-01-03,,,,127a Russell Senate Office Building,Democrat,,202-224-5042,,http://www.coons.senate.gov/rss/feeds/?type=all,2015-01-06,DE,junior,,sen,https://www.coons.senate.gov
M001183,,,1.0,http://www.manchin.senate.gov/contact_form.cfm,,2013-01-03,,,,303 Hart Senate Office Building,Democrat,,202-224-3954,,,2010-11-15,WV,,,sen,http://manchin.senate.gov/
M001183,,,1.0,http://www.manchin.senate.gov/public/index.cfm/contact-form,,2019-01-03,202-228-0002,,,306 Hart Senate Office Building,Democrat,,202-224-3954,,http://www.manchin.senate.gov/public/index.cfm/rss/feed,2013-01-03,WV,senior,,sen,http://www.manchin.senate.gov/public
A000055,,,,,4.0,1999-01-03,,,,,Republican,,,,,1997-01-07,AL,,,rep,
A000055,,,,,4.0,2001-01-03,,,,,Republican,,,,,1999-01-06,AL,,,rep,
A000055,,,,,4.0,2003-01-03,,,,,Republican,,,,,2001-01-03,AL,,,rep,
A000055,,,,,4.0,2005-01-03,,,,,Republican,,,,,2003-01-07,AL,,,rep,http://www.house.gov/aderholt
A000055,,,,,4.0,2007-01-03,,,,,Republican,,,,,2005-01-04,AL,,,rep,http://www.house.gov/aderholt
A000055,,,,,4.0,2009-01-03,,,,,Republican,,,,,2007-01-04,AL,,,rep,http://aderholt.house.gov
A000055,,,,,4.0,2011-01-03,,,,,Republican,,,,,2009-01-06,AL,,,rep,http://aderholt.house.gov
A000055,,,,http://aderholt.house.gov/?sectionid=195&amp;sectiontree=195,4.0,2013-01-03,202-225-5587,,,2264 Rayburn House Office Building,Republican,,202-225-4876,,,2011-01-05,AL,,,rep,http://aderholt.house.gov
A000055,,,,http://aderholt.house.gov/email-me2/,4.0,2015-01-03,202-225-5587,,,2369 Rayburn House Office Building,Republican,,202-225-4876,,http://aderholt.house.gov/common/rss//index.cfm?rss=20,2013-01-03,AL,,,rep,http://aderholt.house.gov
A000055,,,,http://aderholt.house.gov/email-me2/,4.0,2017-01-03,202-225-5587,,,235 Cannon House Office Building,Republican,,202-225-4876,,http://aderholt.house.gov/common/rss//index.cfm?rss=20,2015-01-06,AL,,,rep,https://aderholt.house.gov
A000055,,,,,4.0,2019-01-03,,,,235 Cannon House Office Building,Republican,,202-225-4876,,http://aderholt.house.gov/common/rss//index.cfm?rss=20,2017-01-03,AL,,,rep,https://aderholt.house.gov
A000367,,,,,3.0,2013-01-03,202-225-5144,,,114 Cannon House Office Building,Republican,,202-225-3831,,,2011-01-05,MI,,,rep,http://amash.house.gov/
A000367,,,,https://amash.house.gov/contact-me/email-me,3.0,2015-01-03,202-225-5144,,,114 Cannon House Office Building,Republican,,202-225-3831,,http://amash.house.gov/rss.xml,2013-01-03,MI,,,rep,http://amash.house.gov
A000367,,,,https://amash.house.gov/contact-me/email-me,3.0,2017-01-03,202-225-5144,,,114 Cannon House Office Building,Republican,,202-225-3831,,http://amash.house.gov/rss.xml,2015-01-06,MI,,,rep,http://amash.house.gov
A000367,,,,,3.0,2019-01-03,,,,114 Cannon House Office Building,Republican,,202-225-3831,,http://amash.house.gov/rss.xml,2017-01-03,MI,,,rep,http://amash.house.gov
B001230,,,,,2.0,2001-01-03,,,,,Democrat,,,,,1999-01-06,WI,,,rep,
B001230,,,,,2.0,2003-01-03,,,,,Democrat,,,,,2001-01-03,WI,,,rep,
B001230,,,,,2.0,2005-01-03,,,,,Democrat,,,,,2003-01-07,WI,,,rep,http://tammybaldwin.house.gov
B001230,,,,,2.0,2007-01-03,,,,,Democrat,,,,,2005-01-04,WI,,,rep,http://tammybaldwin.house.gov
B001230,,,,,2.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,WI,,,rep,http://tammybaldwin.house.gov
B001230,,,,,2.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,WI,,,rep,http://tammybaldwin.house.gov
B001230,,,,http://www.house.gov/formbaldwin/IMA/get_address.htm,2.0,2013-01-03,202-225-6942,,,2446 Rayburn House Office Building,Democrat,,202-225-2906,,,2011-01-05,WI,,,rep,http://tammybaldwin.house.gov
B001230,,,1.0,http://www.baldwin.senate.gov/contact,,2019-01-03,202-225-6942,,,717 Hart,Democrat,,202-224-5653,,http://www.baldwin.senate.gov/rss/feeds/?type=all,2013-01-03,WI,junior,,sen,https://www.baldwin.senate.gov
B001269,,,,,11.0,2013-01-03,202-225-0764,,,510 Cannon House Office Building,Republican,,202-225-6511,,,2011-01-05,PA,,,rep,http://barletta.house.gov/
B001269,,,,https://barletta.house.gov/contact/email-me,11.0,2015-01-03,202-225-0764,,,115 Cannon House Office Building,Republican,,202-225-6511,,http://barletta.house.gov/common/rss//index.cfm?rss=25,2013-01-03,PA,,,rep,http://barletta.house.gov
B001269,,,,https://barletta.house.gov/contact/email-me,11.0,2017-01-03,202-225-0764,,,115 Cannon House Office Building,Republican,,202-225-6511,,http://barletta.house.gov/common/rss//index.cfm?rss=25,2015-01-06,PA,,,rep,http://barletta.house.gov
B001269,,,,,11.0,2019-01-03,,,,2049 Rayburn House Office Building,Republican,,202-225-6511,,http://barletta.house.gov/common/rss//index.cfm?rss=25,2017-01-03,PA,,,rep,http://barletta.house.gov
B000213,,,,,6.0,1987-01-03,,,,,Republican,,,,,1985-01-03,TX,,,rep,
B000213,,,,,6.0,1989-01-03,,,,,Republican,,,,,1987-01-06,TX,,,rep,
B000213,,,,,6.0,1991-01-03,,,,,Republican,,,,,1989-01-03,TX,,,rep,
B000213,,,,,6.0,1993-01-03,,,,,Republican,,,,,1991-01-03,TX,,,rep,
B000213,,,,,6.0,1995-01-03,,,,,Republican,,,,,1993-01-05,TX,,,rep,
B000213,,,,,6.0,1997-01-03,,,,,Republican,,,,,1995-01-04,TX,,,rep,
B000213,,,,,6.0,1999-01-03,,,,,Republican,,,,,1997-01-07,TX,,,rep,
B000213,,,,,6.0,2001-01-03,,,,,Republican,,,,,1999-01-06,TX,,,rep,
B000213,,,,,6.0,2003-01-03,,,,,Republican,,,,,2001-01-03,TX,,,rep,
B000213,,,,,6.0,2005-01-03,,,,,Republican,,,,,2003-01-07,TX,,,rep,http://www.house.gov/barton
B000213,,,,,6.0,2007-01-03,,,,,Republican,,,,,2005-01-04,TX,,,rep,http://www.house.gov/barton
B000213,,,,,6.0,2009-01-03,,,,,Republican,,,,,2007-01-04,TX,,,rep,http://joebarton.house.gov
B000213,,,,,6.0,2011-01-03,,,,,Republican,,,,,2009-01-06,TX,,,rep,http://joebarton.house.gov
B000213,,,,http://joebarton.house.gov/ContactJoe.aspx?Type=Email,6.0,2013-01-03,202-225-3052,,,2109 Rayburn House Office Building,Republican,,202-225-2002,,,2011-01-05,TX,,,rep,http://joebarton.house.gov
B000213,,,,https://joebarton.house.gov/contact1/,6.0,2015-01-03,202-225-3052,,,2107 Rayburn House Office Building,Republican,,202-225-2002,,http://joebarton.house.gov/index.php?format=feed&amp;type=rss,2013-01-03,TX,,,rep,http://joebarton.house.gov
B000213,,,,https://joebarton.house.gov/contact1/,6.0,2017-01-03,202-225-3052,,,2107 Rayburn House Office Building,Republican,,202-225-2002,,http://joebarton.house.gov/index.php?format=feed&amp;type=rss,2015-01-06,TX,,,rep,http://joebarton.house.gov
B000213,,,,,6.0,2019-01-03,,,,2107 Rayburn House Office Building,Republican,,202-225-2002,,http://joebarton.house.gov/index.php?format=feed&amp;type=rss,2017-01-03,TX,,,rep,http://joebarton.house.gov
B001270,,,,,33.0,2013-01-03,202- 225-2422,,,408 Cannon House Office Building,Democrat,,202-225-7084,,,2011-01-05,CA,,,rep,http://karenbass.house.gov/
B001270,,,,https://bass.house.gov/contact-me/email-me,37.0,2015-01-03,202- 225-2422,,,408 Cannon House Office Building,Democrat,,202-225-7084,,http://bass.house.gov/rss.xml,2013-01-03,CA,,,rep,http://bass.house.gov
B001270,,,,https://bass.house.gov/contact-me/email-me,37.0,2017-01-03,202- 225-2422,,,408 Cannon House Office Building,Democrat,,202-225-7084,,http://bass.house.gov/rss.xml,2015-01-06,CA,,,rep,http://bass.house.gov
B001270,,,,,37.0,2019-01-03,,,,2241 Rayburn House Office Building,Democrat,,202-225-7084,,http://bass.house.gov/rss.xml,2017-01-03,CA,,,rep,http://bass.house.gov
B000287,,,,,30.0,1995-01-03,,,,,Democrat,,,,,1993-01-05,CA,,,rep,
B000287,,,,,30.0,1997-01-03,,,,,Democrat,,,,,1995-01-04,CA,,,rep,
B000287,,,,,30.0,1999-01-03,,,,,Democrat,,,,,1997-01-07,CA,,,rep,
B000287,,,,,30.0,2001-01-03,,,,,Democrat,,,,,1999-01-06,CA,,,rep,
B000287,,,,,30.0,2003-01-03,,,,,Democrat,,,,,2001-01-03,CA,,,rep,
B000287,,,,,31.0,2005-01-03,,,,,Democrat,,,,,2003-01-07,CA,,,rep,http://www.house.gov/becerra
B000287,,,,,31.0,2007-01-03,,,,,Democrat,,,,,2005-01-04,CA,,,rep,http://www.house.gov/becerra
B000287,,,,,31.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,CA,,,rep,http://becerra.house.gov
B000287,,,,,31.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,CA,,,rep,http://becerra.house.gov
B000287,,,,http://becerra.house.gov/HoR/CA31/Hidden+Content/Email+Signup+Form.htm,31.0,2013-01-03,202-225-2202,,,1226 Longworth House Office Building,Democrat,,202-225-6235,,,2011-01-05,CA,,,rep,http://becerra.house.gov
B000287,,,,http://becerraforms.house.gov/forms/writeyourrep/,34.0,2015-01-03,202-225-2202,,,1226 Longworth House Office Building,Democrat,,202-225-6235,,http://becerra.house.gov/index.php?format=feed&amp;type=rss,2013-01-03,CA,,,rep,http://becerra.house.gov
B000287,,,,http://becerraforms.house.gov/forms/writeyourrep/,34.0,2017-01-03,202-225-2202,,,1226 Longworth House Office Building,Democrat,,202-225-6235,,http://becerra.house.gov/index.php?format=feed&amp;type=rss,2015-01-06,CA,,,rep,http://becerra.house.gov
B000287,,,,,34.0,2019-01-03,,,,1226 Longworth House Office Building,Democrat,,202-225-6235,,http://becerra.house.gov/index.php?format=feed&amp;type=rss,2017-01-03,CA,,,rep,http://becerra.house.gov
B001267,,,3.0,,,2011-01-03,,,,,Democrat,,,,,2009-01-22,CO,,,sen,http://bennet.senate.gov/
B001267,,,3.0,http://www.bennet.senate.gov/contact/email,,2017-01-03,202-228-5036,,,261 Russell Senate Office Building,Democrat,,202-224-5852,,http://www.bennet.senate.gov/rss/feeds/?type=news,2011-01-05,CO,senior,,sen,https://www.bennet.senate.gov
B001267,,,3.0,,,2023-01-03,,,,261 Russell Senate Office Building,Democrat,,202-224-5852,,http://www.bennet.senate.gov/rss/feeds/?type=news,2017-01-03,CO,senior,,sen,https://www.bennet.senate.gov
B001257,,,,,9.0,2009-01-03,,,,,Republican,,,,,2007-01-04,FL,,,rep,http://bilirakis.house.gov
B001257,,,,,9.0,2011-01-03,,,,,Republican,,,,,2009-01-06,FL,,,rep,http://bilirakis.house.gov
B001257,,,,http://bilirakis.house.gov/index.php?option=com_content&amp;task=view&amp;id=212&amp;Itemid=44,9.0,2013-01-03,202-225-4085,,,407 Cannon House Office Building,Republican,,202-225-5755,,,2011-01-05,FL,,,rep,http://bilirakis.house.gov
B001257,,,,https://bilirakis.house.gov/email-congressman-bilirakis/,12.0,2015-01-03,202-225-4085,,,2313 Rayburn House Office Building,Republican,,202-225-5755,,http://bilirakis.house.gov/index.php?format=feed&amp;type=rss,2013-01-03,FL,,,rep,http://bilirakis.house.gov
B001257,,,,https://bilirakis.house.gov/email-congressman-bilirakis/,12.0,2017-01-03,202-225-4085,,,2112 Rayburn House Office Building,Republican,,202-225-5755,,http://bilirakis.house.gov/index.php?format=feed&amp;type=rss,2015-01-06,FL,,,rep,https://bilirakis.house.gov
B001257,,,,,12.0,2019-01-03,,,,2112 Rayburn House Office Building,Republican,,202-225-5755,,http://bilirakis.house.gov/index.php?format=feed&amp;type=rss,2017-01-03,FL,,,rep,https://bilirakis.house.gov
B001257,,,,,,,,,Michael Bilirakis,,,,,son,,,,,,,
B001250,,,,,1.0,2005-01-03,,,,,Republican,,,,,2003-01-07,UT,,,rep,http://www.house.gov/robbishop
B001250,,,,,1.0,2007-01-03,,,,,Republican,,,,,2005-01-04,UT,,,rep,http://www.house.gov/robbishop
B001250,,,,,1.0,2009-01-03,,,,,Republican,,,,,2007-01-04,UT,,,rep,http://www.house.gov/robbishop
B001250,,,,,1.0,2011-01-03,,,,,Republican,,,,,2009-01-06,UT,,,rep,http://www.house.gov/robbishop
B001250,,,,http://robbishop.house.gov/ZipAuth.aspx,1.0,2013-01-03,202-225-5857,,,123 Cannon House Office Building,Republican,,202-225-0453,,,2011-01-05,UT,,,rep,http://www.house.gov/robbishop
B001250,,,,https://robbishop.house.gov/contact/contactform.htm,1.0,2015-01-03,202-225-5857,,,123 Cannon House Office Building,Republican,,202-225-0453,,http://robbishop.house.gov/news/rss.aspx,2013-01-03,UT,,,rep,http://robbishop.house.gov
B001250,,,,https://robbishop.house.gov/contact/contactform.htm,1.0,2017-01-03,202-225-5857,,,123 Cannon House Office Building,Republican,,202-225-0453,,http://robbishop.house.gov/news/rss.aspx,2015-01-06,UT,,,rep,http://robbishop.house.gov
B001250,,,,,1.0,2019-01-03,,,,123 Cannon House Office Building,Republican,,202-225-0453,,http://robbishop.house.gov/news/rss.aspx,2017-01-03,UT,,,rep,http://robbishop.house.gov
B000490,,,,,2.0,1995-01-03,,,,,Democrat,,,,,1993-01-05,GA,,,rep,
B000490,,,,,2.0,1997-01-03,,,,,Democrat,,,,,1995-01-04,GA,,,rep,
B000490,,,,,2.0,1999-01-03,,,,,Democrat,,,,,1997-01-07,GA,,,rep,
B000490,,,,,2.0,2001-01-03,,,,,Democrat,,,,,1999-01-06,GA,,,rep,
B000490,,,,,2.0,2003-01-03,,,,,Democrat,,,,,2001-01-03,GA,,,rep,
B000490,,,,,2.0,2005-01-03,,,,,Democrat,,,,,2003-01-07,GA,,,rep,http://www.house.gov/bishop
B000490,,,,,2.0,2007-01-03,,,,,Democrat,,,,,2005-01-04,GA,,,rep,http://www.house.gov/bishop
B000490,,,,,2.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,GA,,,rep,http://bishop.house.gov
B000490,,,,,2.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,GA,,,rep,http://bishop.house.gov
B000490,,,,http://bishop.house.gov/display.cfm?section_id=13,2.0,2013-01-03,202-225-2203,,,2429 Rayburn House Office Building,Democrat,,202-225-3631,,,2011-01-05,GA,,,rep,http://bishop.house.gov
B000490,,,,http://bishop.house.gov/contact,2.0,2015-01-03,202-225-2203,,,2429 Rayburn House Office Building,Democrat,,202-225-3631,,http://bishop.house.gov/rss.xml,2013-01-03,GA,,,rep,http://bishop.house.gov
B000490,,,,http://bishop.house.gov/contact,2.0,2017-01-03,202-225-2203,,,2407 Rayburn House Office Building,Democrat,,202-225-3631,,http://bishop.house.gov/rss.xml,2015-01-06,GA,,,rep,http://bishop.house.gov
B000490,,,,,2.0,2019-01-03,,,,2407 Rayburn House Office Building,Democrat,,202-225-3631,,http://bishop.house.gov/rss.xml,2017-01-03,GA,,,rep,http://bishop.house.gov
B001273,,,,,6.0,2013-01-03,202- 225-6887,,,1531 Longworth House Office Building,Republican,,202-225-4231,,,2011-01-05,TN,,,rep,http://black.house.gov/
B001273,,,,https://black.house.gov/contact-me/email-me,6.0,2015-01-03,202- 225-6887,,,1531 Longworth House Office Building,Republican,,202-225-4231,,http://black.house.gov/rss.xml,2013-01-03,TN,,,rep,http://black.house.gov
B001273,,,,https://black.house.gov/contact-me/email-me,6.0,2017-01-03,202- 225-6887,,,1131 Longworth House Office Building,Republican,,202-225-4231,,http://black.house.gov/rss.xml,2015-01-06,TN,,,rep,http://black.house.gov
B001273,,,,,6.0,2019-01-03,,,,1131 Longworth House Office Building,Republican,,202-225-4231,,http://black.house.gov/rss.xml,2017-01-03,TN,,,rep,http://black.house.gov
B001243,,,,,7.0,2005-01-03,,,,,Republican,,,,,2003-01-07,TN,,,rep,http://www.house.gov/blackburn
B001243,,,,,7.0,2007-01-03,,,,,Republican,,,,,2005-01-04,TN,,,rep,http://www.house.gov/blackburn
B001243,,,,,7.0,2009-01-03,,,,,Republican,,,,,2007-01-04,TN,,,rep,http://www.house.gov/blackburn
B001243,,,,,7.0,2011-01-03,,,,,Republican,,,,,2009-01-06,TN,,,rep,http://www.house.gov/blackburn
B001243,,,,http://blackburn.house.gov/contactform/,7.0,2013-01-03,202-225-3004,,,217 Cannon House Office Building,Republican,,202-225-2811,,,2011-01-05,TN,,,rep,http://www.house.gov/blackburn
B001243,,,,https://blackburn.house.gov/contactform/email.htm,7.0,2015-01-03,202-225-3004,,,217 Cannon House Office Building,Republican,,202-225-2811,,http://blackburn.house.gov/news/rss.aspx,2013-01-03,TN,,,rep,http://blackburn.house.gov
B001243,,,,https://blackburn.house.gov/contactform/email.htm,7.0,2017-01-03,202-225-3004,,,2266 Rayburn House Office Building,Republican,,202-225-2811,,http://blackburn.house.gov/news/rss.aspx,2015-01-06,TN,,,rep,http://blackburn.house.gov
B001243,,,,,7.0,2019-01-03,,,,2266 Rayburn House Office Building,Republican,,202-225-2811,,http://blackburn.house.gov/news/rss.aspx,2017-01-03,TN,,,rep,http://blackburn.house.gov
B000574,,,,,3.0,1997-01-03,,,,,Democrat,,,,,1996-05-21,OR,,,rep,
B000574,,,,,3.0,1999-01-03,,,,,Democrat,,,,,1997-01-07,OR,,,rep,
B000574,,,,,3.0,2001-01-03,,,,,Democrat,,,,,1999-01-06,OR,,,rep,
B000574,,,,,3.0,2003-01-03,,,,,Democrat,,,,,2001-01-03,OR,,,rep,
B000574,,,,,3.0,2005-01-03,,,,,Democrat,,,,,2003-01-07,OR,,,rep,http://www.house.gov/blumenauer
B000574,,,,,3.0,2007-01-03,,,,,Democrat,,,,,2005-01-04,OR,,,rep,http://www.house.gov/blumenauer
